"SEAL_ID","SEX","DATE_OF_DEATH","SEX_CONFIRMATION_FLAG","SEX_CONFIRMATION_RATING"
5157.00,"M",,"U",
5158.00,"M",,"U",
5159.00,"M",,"U",
5160.00,"F",,"U",
5161.00,"M",,"U",
5162.00,"F",,"U",
5163.00,"M",,"U",
5164.00,"M",,"U",
5165.00,"F",,"U",
5166.00,"M",,"U",
5167.00,"M",,"U",
5168.00,"M",,"U",
5169.00,"M",,"U",
5170.00,"F",,"U",
5171.00,"F",,"U",
5172.00,"F",,"U",
5173.00,"F",,"U",
5174.00,"M",,"U",
5175.00,"M",,"U",
5176.00,"M",,"U",
5177.00,"F",,"U",
5178.00,"F",,"U",
5179.00,"M",,"U",
5180.00,"M",,"U",
5181.00,"F",,"U",
5182.00,"M",,"U",
5183.00,"M",,"U",
5184.00,"M",,"U",
5185.00,"M",,"U",
5186.00,"F",,"U",
5187.00,"M",,"U",
5188.00,"F",,"U",
5189.00,"F",,"U",
5190.00,"M",,"U",
5191.00,"M",,"U",
5192.00,"M",,"U",
5193.00,"F",,"U",
5194.00,"M",,"U",
5195.00,"M",,"U",
5196.00,"M",,"U",
5197.00,"F",,"U",
5198.00,"M",,"U",
5199.00,"M",,"U",
5200.00,"F",,"U",
5201.00,"M",,"U",
5202.00,"M",,"U",
5203.00,"M",,"U",
5204.00,"F",,"U",
5205.00,"F",,"U",
5206.00,"F",,"U",
5207.00,"F",,"U",
5208.00,"M",,"U",
5209.00,"M",,"U",
5210.00,"F",,"U",
5211.00,"F",,"U",
5212.00,"M",,"U",
5213.00,"M",,"U",
5214.00,"M",,"U",
5215.00,"M",,"U",
5216.00,"F",,"U",
5217.00,"F",,"U",
5218.00,"M",,"U",
5219.00,"F",,"U",
5220.00,"M",,"U",
5221.00,"M",,"U",
5222.00,"F",,"U",
5223.00,"M",,"U",
5224.00,"F",,"U",
5225.00,"M",,"U",
5226.00,"F",,"U",
5227.00,"F",,"U",
5228.00,"F",,"U",
5229.00,"F",,"U",
5230.00,"M",,"U",
5231.00,"M",,"U",
5232.00,"M",,"U",
5233.00,"F",,"U",
5234.00,"M",,"U",
5235.00,"F",,"U",
5236.00,"M",,"U",
5237.00,"M",,"U",
5238.00,"F",,"U",
5239.00,"M",,"U",
5240.00,"M",,"U",
5241.00,"M",,"U",
5242.00,"M",,"U",
5243.00,"M",,"U",
5244.00,"F",,"U",
5245.00,"M",,"U",
5246.00,"M",,"U",
5247.00,"F",,"U",
5248.00,"F",,"U",
5249.00,"M",,"U",
5250.00,"F",,"U",
5251.00,"M",,"U",
5252.00,"F",,"U",
5253.00,"M",,"U",
5254.00,"F",,"U",
5255.00,"M",,"U",
5256.00,"F",,"U",
5257.00,"F",,"U",
5259.00,"M",,"U",
5260.00,"M",,"U",
5261.00,"M",,"U",
5262.00,"M",,"U",
5263.00,"F",,"U",
5264.00,"M",,"U",
5265.00,"M",,"U",
5266.00,"M",,"U",
5267.00,"F",,"U",
5268.00,"M",,"U",
5269.00,"M",,"U",
5270.00,"F",,"U",
5271.00,"M",,"U",
5272.00,"M",,"U",
5273.00,"M",,"U",
5274.00,"F",,"U",
5275.00,"M",,"U",
5276.00,"F",,"U",
5277.00,"M",,"U",
5278.00,"M",,"U",
5279.00,"M",,"U",
5280.00,"F",,"U",
5281.00,"F",,"U",
5282.00,"F",,"U",
5283.00,"F",,"U",
5284.00,"M",,"U",
5285.00,"F",,"U",
5286.00,"F",,"U",
5287.00,"F",,"U",
5288.00,"F",,"U",
5289.00,"M",,"U",
5290.00,"M",,"U",
5291.00,"M",,"U",
5292.00,"F",,"U",
5293.00,"M",,"U",
5294.00,"M",,"U",
5295.00,"M",,"U",
5296.00,"M",,"U",
5579.00,"M",,"U",
5580.00,"M",,"U",
5581.00,"F",,"U",
5582.00,"F",,"U",
5583.00,"F",,"U",
5584.00,"F",,"U",
5585.00,"M",,"U",
5586.00,"M",,"U",
5587.00,"F",,"U",
5588.00,"M",,"U",
5589.00,"M",,"U",
5590.00,"F",,"U",
5591.00,"F",,"U",
5592.00,"F",,"U",
5593.00,"F",,"U",
5594.00,"M",,"U",
5595.00,"M",,"U",
5596.00,"M",,"U",
5597.00,"F",,"U",
5598.00,"F",,"U",
5599.00,"M",,"U",
5600.00,"F",,"U",
5601.00,"F",,"U",
5602.00,"F",,"U",
5603.00,"F",,"U",
5604.00,"M",,"U",
5605.00,"F",,"U",
5606.00,"F",,"U",
5607.00,"M",,"U",
5608.00,"M",,"U",
5609.00,"F",,"U",
5610.00,"M",,"U",
5611.00,"M",,"U",
5612.00,"M",,"U",
5613.00,"M",,"U",
5614.00,"F",,"U",
5615.00,"M",,"U",
5616.00,"F",,"U",
5617.00,"M",,"U",
5618.00,"F",,"U",
5619.00,"M",,"U",
5620.00,"F",,"U",
5621.00,"M",,"U",
5622.00,"F",,"U",
5623.00,"M",,"U",
5624.00,"M",,"U",
5625.00,"F",,"U",
5626.00,"M",,"U",
5627.00,"M",,"U",
5628.00,"M",,"U",
5629.00,"M",,"U",
5630.00,"F",,"U",
5631.00,"M",,"U",
5632.00,"M",,"U",
5633.00,"M",,"U",
5634.00,"F",,"U",
5635.00,"F",,"U",
5636.00,"F",,"U",
5637.00,"F",,"U",
5638.00,"F",,"U",
5639.00,"F",,"U",
5640.00,"M",,"U",
5641.00,"F",,"U",
5642.00,"M",,"U",
5643.00,"M",,"U",
5644.00,"M",,"U",
5645.00,"M",,"U",
5646.00,"F",,"U",
5647.00,"F",,"U",
5648.00,"F",,"U",
5649.00,"M",,"U",
5650.00,"F",,"U",
5651.00,"M",,"U",
5652.00,"M",,"U",
5653.00,"M",,"U",
5654.00,"M",,"U",
5655.00,"M",,"U",
5656.00,"M",,"U",
5657.00,"F",,"U",
5658.00,"M",,"U",
5659.00,"F",,"U",
5660.00,"M",,"U",
5661.00,"F",,"U",
5663.00,"F",,"U",
5664.00,"F",,"U",
5665.00,"M",,"U",
5666.00,"F",,"U",
5667.00,"F",,"U",
5668.00,"F",,"U",
5669.00,"M",,"U",
5670.00,"F",,"U",
5671.00,"F",,"U",
5672.00,"F",,"U",
5673.00,"M",,"U",
5675.00,"M",,"U",
5676.00,"F",,"U",
5677.00,"M",,"U",
5678.00,"F",,"U",
5679.00,"M",,"U",
5680.00,"M",,"U",
5681.00,"M",,"U",
5682.00,"F",,"U",
5683.00,"F",,"U",
5684.00,"M",,"U",
5685.00,"F",,"U",
5687.00,"M",,"U",
5688.00,"F",,"U",
5689.00,"F",,"U",
5690.00,"M",,"U",
5691.00,"M",,"U",
5692.00,"F",,"U",
5693.00,"F",,"U",
5694.00,"M",,"U",
5695.00,"F",,"U",
5696.00,"F",,"U",
5697.00,"F",,"U",
5698.00,"F",,"U",
5699.00,"M",,"U",
5700.00,"F",,"U",
5701.00,"F",,"U",
5702.00,"F",,"U",
5703.00,"F",,"U",
5704.00,"F",,"U",
5705.00,"F",,"U",
5706.00,"M",,"U",
5707.00,"M",,"U",
5708.00,"M",,"U",
5709.00,"M",,"U",
5711.00,"F",,"U",
5712.00,"M",,"U",
5713.00,"M",,"U",
5714.00,"F",,"U",
5715.00,"M",,"U",
5717.00,"M",,"U",
5718.00,"F",,"U",
5719.00,"U",,"U",
5720.00,"M",,"U",
5710.00,"M",,"U",
5721.00,"U",,"U",
5722.00,"F",,"U",
5723.00,"U",,"U",
5724.00,"U",,"U",
5725.00,"F",,"U",
5726.00,"M",,"U",
5727.00,"U",,"U",
5728.00,"U",,"U",
5729.00,"M",,"U",
5730.00,"F",,"U",
5731.00,"U",,"U",
5732.00,"U",,"U",
5733.00,"U",,"U",
5734.00,"U",,"U",
5735.00,"U",,"U",
5736.00,"U",,"U",
5737.00,"M",,"U",
5738.00,"F",,"U",
5739.00,"U",,"U",
5740.00,"U",,"U",
5741.00,"U",,"U",
5742.00,"U",,"U",
5743.00,"M",,"U",
5744.00,"U",,"U",
5745.00,"U",,"U",
5746.00,"F",,"U",
5747.00,"U",,"U",
5748.00,"U",,"U",
5749.00,"U",,"U",
5750.00,"U",,"U",
5751.00,"M",,"U",
5752.00,"F",,"U",
5753.00,"U",,"U",
5754.00,"U",,"U",
5755.00,"M",,"U",
5756.00,"U",,"U",
5757.00,"F",,"U",
5758.00,"M",,"U",
5759.00,"U",,"U",
5760.00,"F",,"U",
5761.00,"F",,"U",
5762.00,"U",,"U",
5763.00,"M",,"U",
5764.00,"M",,"U",
5765.00,"M",,"U",
5766.00,"F",,"U",
5767.00,"U",,"U",
5768.00,"U",,"U",
5769.00,"U",,"U",
5770.00,"U",,"U",
5771.00,"U",,"U",
5772.00,"M",,"U",
5773.00,"F",,"U",
5774.00,"F",,"U",
5775.00,"U",,"U",
5776.00,"F",,"U",
5777.00,"U",,"U",
5778.00,"M",,"U",
5779.00,"M",,"U",
5780.00,"F",,"U",
5781.00,"M",,"U",
5782.00,"F",,"U",
5783.00,"U",,"U",
5784.00,"U",,"U",
5785.00,"U",,"U",
5786.00,"U",,"U",
5787.00,"M",,"U",
5788.00,"U",,"U",
5789.00,"U",,"U",
5790.00,"F",,"U",
5791.00,"F",,"U",
5792.00,"M",,"U",
5793.00,"M",,"U",
5794.00,"M",,"U",
5795.00,"M",,"U",
5796.00,"F",,"U",
5797.00,"F",,"U",
5798.00,"F",,"U",
5799.00,"M",,"U",
5800.00,"M",,"U",
5801.00,"F",,"U",
5802.00,"M",,"U",
5803.00,"M",,"U",
5804.00,"F",,"U",
5805.00,"F",,"U",
5806.00,"M",,"U",
5807.00,"M",,"U",
5808.00,"F",,"U",
5809.00,"F",,"U",
5810.00,"M",,"U",
5811.00,"M",,"U",
5812.00,"M",,"U",
5813.00,"F",,"U",
5814.00,"M",,"U",
5815.00,"F",,"U",
5816.00,"M",,"U",
5817.00,"F",,"U",
5818.00,"M",,"U",
5819.00,"M",,"U",
5820.00,"M",,"U",
5821.00,"F",,"U",
5822.00,"F",,"U",
5823.00,"F",,"U",
5824.00,"F",,"U",
5825.00,"M",,"U",
5826.00,"F",,"U",
5827.00,"F",,"U",
5828.00,"M",,"U",
5829.00,"M",,"U",
5830.00,"F",,"U",
5831.00,"F",,"U",
5832.00,"F",,"U",
5833.00,"M",,"U",
5834.00,"F",,"U",
5835.00,"F",,"U",
5836.00,"M",,"U",
5837.00,"M",,"U",
5838.00,"F",,"U",
5839.00,"F",,"U",
5841.00,"F",,"U",
5842.00,"M",,"U",
5843.00,"F",,"U",
5844.00,"F",,"U",
5845.00,"F",,"U",
5846.00,"F",,"U",
5847.00,"F",,"U",
5848.00,"F",,"U",
5849.00,"M",,"U",
5850.00,"M",,"U",
5851.00,"F",,"U",
5852.00,"M",,"U",
5853.00,"M",,"U",
5854.00,"M",,"U",
5855.00,"F",,"U",
5856.00,"M",,"U",
5857.00,"M",,"U",
5858.00,"M",,"U",
5859.00,"F",,"U",
5860.00,"F",,"U",
5861.00,"F",,"U",
5862.00,"M",,"U",
5863.00,"F",,"U",
5864.00,"F",,"U",
5865.00,"M",,"U",
5866.00,"M",,"U",
5867.00,"F",,"U",
5868.00,"F",,"U",
5840.00,"M",,"U",
5869.00,"F",,"U",
5870.00,"M",,"U",
5871.00,"M",,"U",
5872.00,"F",,"U",
5873.00,"F",,"U",
5874.00,"M",,"U",
5875.00,"F",,"U",
5876.00,"M",,"U",
5877.00,"M",,"U",
5878.00,"F",,"U",
5879.00,"M",,"U",
5880.00,"F",,"U",
5881.00,"F",,"U",
5882.00,"F",,"U",
5883.00,"M",,"U",
5884.00,"M",,"U",
5885.00,"F",,"U",
5886.00,"F",,"U",
5887.00,"M",,"U",
5888.00,"M",,"U",
5889.00,"F",,"U",
5890.00,"F",,"U",
5891.00,"M",,"U",
5892.00,"F",,"U",
5893.00,"M",,"U",
5894.00,"F",,"U",
5895.00,"F",,"U",
5896.00,"M",,"U",
5897.00,"M",,"U",
5898.00,"M",,"U",
5899.00,"M",,"U",
5900.00,"F",,"U",
5901.00,"F",,"U",
5902.00,"F",,"U",
5903.00,"M",,"U",
5904.00,"M",,"U",
5905.00,"M",,"U",
5906.00,"F",,"U",
5907.00,"M",,"U",
5908.00,"F",,"U",
5909.00,"F",,"U",
5910.00,"F",,"U",
5911.00,"F",,"U",
5912.00,"F",,"U",
5913.00,"M",,"U",
5914.00,"F",,"U",
5915.00,"M",,"U",
5916.00,"F",,"U",
5917.00,"M",,"U",
5918.00,"F",,"U",
5919.00,"F",,"U",
5920.00,"M",,"U",
5921.00,"M",,"U",
5922.00,"M",,"U",
5923.00,"M",,"U",
5924.00,"M",,"U",
5925.00,"F",,"U",
5926.00,"F",,"U",
5927.00,"M",,"U",
5928.00,"M",,"U",
5929.00,"F",,"U",
5930.00,"F",,"U",
5931.00,"F",,"U",
5932.00,"M",,"U",
5933.00,"M",,"U",
5934.00,"F",,"U",
5935.00,"F",,"U",
5936.00,"F",,"U",
5937.00,"M",,"U",
5938.00,"M",,"U",
5939.00,"M",,"U",
5940.00,"F",,"U",
5941.00,"F",,"U",
5942.00,"F",,"U",
5943.00,"F",,"U",
5944.00,"M",,"U",
5945.00,"F",,"U",
5946.00,"M",,"U",
5947.00,"M",,"U",
5948.00,"M",,"U",
5949.00,"M",,"U",
5950.00,"M",,"U",
5951.00,"F",,"U",
5952.00,"M",,"U",
5953.00,"M",,"U",
5954.00,"M",,"U",
5955.00,"M",,"U",
5956.00,"F",,"U",
5957.00,"M",,"U",
5958.00,"F",,"U",
5959.00,"F",,"U",
6233.00,"F",,"U",
6234.00,"M",,"U",
6235.00,"M",,"U",
6236.00,"M",,"U",
6237.00,"M",,"U",
6238.00,"F",,"U",
6239.00,"M",,"U",
6240.00,"F",,"U",
6241.00,"M",,"U",
6242.00,"F",,"U",
6243.00,"F",,"U",
6244.00,"M",,"U",
6245.00,"M",,"U",
6246.00,"F",,"U",
6247.00,"F",,"U",
6248.00,"M",,"U",
6249.00,"M",,"U",
6250.00,"F",,"U",
6251.00,"M",,"U",
6252.00,"F",,"U",
6253.00,"M",,"U",
6254.00,"M",,"U",
6255.00,"F",,"U",
6256.00,"F",,"U",
6257.00,"F",,"U",
6258.00,"M",,"U",
6259.00,"F",,"U",
6260.00,"M",,"U",
6261.00,"F",,"U",
6262.00,"F",,"U",
6263.00,"F",,"U",
6264.00,"M",,"U",
6265.00,"F",,"U",
6266.00,"F",,"U",
6267.00,"M",,"U",
6268.00,"M",,"U",
6269.00,"M",,"U",
6270.00,"M",,"U",
6271.00,"F",,"U",
6272.00,"F",,"U",
6273.00,"M",,"U",
6274.00,"F",,"U",
6275.00,"F",,"U",
6276.00,"M",,"U",
6277.00,"M",,"U",
6278.00,"M",,"U",
6279.00,"F",,"U",
6280.00,"F",,"U",
6281.00,"M",,"U",
6282.00,"F",,"U",
6283.00,"M",,"U",
6284.00,"M",,"U",
6285.00,"M",,"U",
6286.00,"F",,"U",
6287.00,"M",,"U",
6288.00,"F",,"U",
6289.00,"F",,"U",
6290.00,"F",,"U",
6291.00,"F",,"U",
6292.00,"M",,"U",
6293.00,"F",,"U",
6294.00,"M",,"U",
6295.00,"F",,"U",
6296.00,"F",,"U",
6297.00,"M",,"U",
6298.00,"F",,"U",
6299.00,"F",,"U",
6300.00,"M",,"U",
6301.00,"M",,"U",
6302.00,"F",,"U",
6303.00,"F",,"U",
6304.00,"F",,"U",
6305.00,"F",,"U",
6306.00,"F",,"U",
6307.00,"M",,"U",
6308.00,"F",,"U",
6309.00,"M",,"U",
6310.00,"F",,"U",
6311.00,"F",,"U",
6312.00,"F",,"U",
6313.00,"M",,"U",
6314.00,"M",,"U",
6315.00,"M",,"U",
6316.00,"M",,"U",
6317.00,"M",,"U",
6318.00,"M",,"U",
6319.00,"M",,"U",
6320.00,"M",,"U",
6321.00,"F",,"U",
6322.00,"F",,"U",
6323.00,"M",,"U",
6324.00,"M",,"U",
6325.00,"M",,"U",
6326.00,"F",,"U",
6327.00,"F",,"U",
6328.00,"F",,"U",
6329.00,"F",,"U",
6330.00,"M",,"U",
6331.00,"F",,"U",
6332.00,"F",,"U",
6333.00,"M",,"U",
6334.00,"M",,"U",
6335.00,"F",,"U",
6336.00,"F",,"U",
6337.00,"M",,"U",
6338.00,"M",,"U",
6339.00,"F",,"U",
6340.00,"M",,"U",
6341.00,"F",,"U",
6342.00,"M",,"U",
6343.00,"M",,"U",
6344.00,"F",,"U",
6345.00,"M",,"U",
6346.00,"M",,"U",
6347.00,"F",,"U",
6348.00,"F",,"U",
6349.00,"M",,"U",
6350.00,"M",,"U",
6351.00,"F",,"U",
6352.00,"F",,"U",
6353.00,"F",,"U",
6354.00,"F",,"U",
6355.00,"F",,"U",
6356.00,"M",,"U",
6357.00,"F",,"U",
6358.00,"M",,"U",
6359.00,"M",,"U",
6360.00,"M",,"U",
6361.00,"M",,"U",
6362.00,"M",,"U",
6363.00,"M",,"U",
6364.00,"M",,"U",
6365.00,"M",,"U",
6366.00,"F",,"U",
6367.00,"F",,"U",
6368.00,"M",,"U",
6369.00,"F",,"U",
6370.00,"M",,"U",
6371.00,"F",,"U",
6372.00,"F",,"U",
6373.00,"M",,"U",
6374.00,"F",,"U",
6375.00,"M",,"U",
6376.00,"F",,"U",
6377.00,"F",,"U",
6378.00,"F",,"U",
6379.00,"M",,"U",
6380.00,"F",,"U",
6381.00,"M",,"U",
6382.00,"F",,"U",
6383.00,"F",,"U",
6384.00,"M",,"U",
6385.00,"F",,"U",
6386.00,"M",,"U",
6387.00,"M",,"U",
6388.00,"M",,"U",
6389.00,"F",,"U",
6390.00,"M",,"U",
6391.00,"F",,"U",
6392.00,"M",,"U",
6393.00,"M",,"U",
6394.00,"F",,"U",
6395.00,"F",,"U",
6396.00,"F",,"U",
6397.00,"F",,"U",
6398.00,"M",,"U",
6399.00,"F",,"U",
6400.00,"M",,"U",
6401.00,"M",,"U",
6402.00,"M",,"U",
6403.00,"F",,"U",
6404.00,"F",,"U",
6405.00,"F",,"U",
6406.00,"M",,"U",
6407.00,"F",,"U",
6408.00,"M",,"U",
6409.00,"M",,"U",
6410.00,"M",,"U",
6411.00,"F",,"U",
6412.00,"F",,"U",
6413.00,"F",,"U",
6414.00,"M",,"U",
6415.00,"F",,"U",
6416.00,"F",,"U",
6417.00,"M",,"U",
6418.00,"M",,"U",
6419.00,"M",,"U",
6420.00,"M",,"U",
6421.00,"F",,"U",
6422.00,"F",,"U",
6423.00,"M",,"U",
6424.00,"F",,"U",
6425.00,"F",,"U",
6426.00,"F",,"U",
6427.00,"F",,"U",
6428.00,"M",,"U",
6429.00,"F",,"U",
6430.00,"F",,"U",
6431.00,"F",,"U",
6432.00,"M",,"U",
6433.00,"F",,"U",
6434.00,"F",,"U",
6435.00,"F",,"U",
6436.00,"F",,"U",
6437.00,"F",,"U",
6438.00,"F",,"U",
6439.00,"F",,"U",
6440.00,"M",,"U",
6441.00,"F",,"U",
6442.00,"M",,"U",
6443.00,"M",,"U",
6444.00,"M",,"U",
6445.00,"F",,"U",
6446.00,"F",,"U",
6447.00,"M",,"U",
6448.00,"M",,"U",
6449.00,"F",,"U",
6450.00,"F",,"U",
6451.00,"M",,"U",
6452.00,"F",,"U",
6454.00,"M",,"U",
6455.00,"M",,"U",
6456.00,"F",,"U",
6457.00,"M",,"U",
6458.00,"M",,"U",
6459.00,"F",,"U",
6460.00,"F",,"U",
6461.00,"M",,"U",
6462.00,"M",,"U",
6463.00,"M",,"U",
6464.00,"M",,"U",
6465.00,"M",,"U",
6466.00,"F",,"U",
6467.00,"F",,"U",
6468.00,"F",,"U",
6469.00,"M",,"U",
6470.00,"M",,"U",
6471.00,"F",,"U",
6472.00,"M",,"U",
6473.00,"F",,"U",
6474.00,"F",,"U",
6475.00,"F",,"U",
6476.00,"F",,"U",
6477.00,"F",,"U",
6478.00,"F",,"U",
6479.00,"M",,"U",
6480.00,"M",,"U",
6481.00,"M",,"U",
6482.00,"M",,"U",
6483.00,"F",,"U",
6484.00,"F",,"U",
6485.00,"F",,"U",
6486.00,"M",,"U",
6487.00,"M",,"U",
6488.00,"F",,"U",
6489.00,"M",,"U",
6490.00,"F",,"U",
6491.00,"F",,"U",
6492.00,"M",,"U",
6493.00,"F",,"U",
6494.00,"M",,"U",
6495.00,"F",,"U",
6496.00,"M",,"U",
6497.00,"F",,"U",
6498.00,"F",,"U",
6499.00,"M",,"U",
6500.00,"M",,"U",
6501.00,"F",,"U",
6502.00,"F",,"U",
6503.00,"M",,"U",
6504.00,"F",,"U",
6505.00,"M",,"U",
6506.00,"M",,"U",
6507.00,"M",,"U",
6508.00,"F",,"U",
6509.00,"M",,"U",
6510.00,"M",,"U",
6511.00,"M",,"U",
6512.00,"F",,"U",
6513.00,"F",,"U",
6514.00,"F",,"U",
6515.00,"F",,"U",
6516.00,"F",,"U",
6517.00,"F",,"U",
6518.00,"F",,"U",
6519.00,"F",,"U",
6520.00,"M",,"U",
6521.00,"F",,"U",
6522.00,"M",,"U",
6523.00,"M",,"U",
6524.00,"M",,"U",
6525.00,"F",,"U",
6526.00,"M",,"U",
6527.00,"M",,"U",
6528.00,"M",,"U",
6529.00,"M",,"U",
6530.00,"F",,"U",
6531.00,"M",,"U",
6532.00,"F",,"U",
6533.00,"F",,"U",
6534.00,"F",,"U",
6535.00,"M",,"U",
6536.00,"M",,"U",
6537.00,"M",,"U",
6538.00,"M",,"U",
6539.00,"F",,"U",
6540.00,"F",,"U",
6541.00,"M",,"U",
6542.00,"M",,"U",
6543.00,"M",,"U",
6544.00,"M",,"U",
6545.00,"F",,"U",
6546.00,"M",,"U",
6547.00,"M",,"U",
6549.00,"M",,"U",
6550.00,"F",,"U",
6551.00,"M",,"U",
6552.00,"M",,"U",
6553.00,"F",,"U",
6554.00,"F",,"U",
6555.00,"F",,"U",
6556.00,"M",,"U",
6557.00,"M",,"U",
6558.00,"M",,"U",
6559.00,"M",,"U",
6560.00,"M",,"U",
6561.00,"M",,"U",
6562.00,"M",,"U",
6563.00,"F",,"U",
6564.00,"M",,"U",
6565.00,"M",,"U",
6566.00,"M",,"U",
6567.00,"F",,"U",
6568.00,"F",,"U",
6569.00,"M",,"U",
6570.00,"F",,"U",
6571.00,"M",,"U",
6572.00,"M",,"U",
6573.00,"F",,"U",
6574.00,"F",,"U",
6575.00,"F",,"U",
6576.00,"M",,"U",
6577.00,"F",,"U",
6578.00,"F",,"U",
6579.00,"F",,"U",
6580.00,"F",,"U",
6581.00,"M",,"U",
6582.00,"M",,"U",
6583.00,"F",,"U",
6584.00,"F",,"U",
6585.00,"M",,"U",
6586.00,"M",,"U",
6587.00,"F",,"U",
6588.00,"M",,"U",
6589.00,"M",,"U",
6590.00,"M",,"U",
6591.00,"M",,"U",
6592.00,"F",,"U",
6593.00,"F",,"U",
6594.00,"M",,"U",
6595.00,"M",,"U",
6596.00,"M",,"U",
6597.00,"F",,"U",
6598.00,"M",,"U",
6599.00,"M",,"U",
6600.00,"F",,"U",
6601.00,"F",,"U",
6602.00,"F",,"U",
6603.00,"F",,"U",
6604.00,"M",,"U",
6605.00,"M",,"U",
6606.00,"F",,"U",
6607.00,"M",,"U",
6608.00,"M",,"U",
6609.00,"F",,"U",
6610.00,"M",,"U",
6611.00,"F",,"U",
6612.00,"M",,"U",
6613.00,"F",,"U",
6614.00,"M",,"U",
6615.00,"M",,"U",
6616.00,"M",,"U",
6617.00,"F",,"U",
6618.00,"F",,"U",
6619.00,"M",,"U",
6620.00,"F",,"U",
6895.00,"F",,"U",
6896.00,"F",,"U",
6897.00,"F",,"U",
6898.00,"F",,"U",
6899.00,"M",,"U",
6900.00,"M",,"U",
6901.00,"M",,"U",
6902.00,"F",,"U",
6903.00,"M",,"U",
6904.00,"M",,"U",
6905.00,"F",,"U",
6906.00,"M",,"U",
6907.00,"M",,"U",
6908.00,"M",,"U",
6909.00,"M",,"U",
6910.00,"M",,"U",
6911.00,"M",,"U",
6912.00,"M",,"U",
6913.00,"F",,"U",
6914.00,"M",,"U",
6915.00,"M",,"U",
6916.00,"M",,"U",
6917.00,"F",,"U",
6918.00,"M",,"U",
6919.00,"M",,"U",
6920.00,"F",,"U",
6921.00,"M",,"U",
6922.00,"M",,"U",
6923.00,"M",,"U",
6924.00,"M",,"U",
6925.00,"M",,"U",
6926.00,"F",,"U",
6927.00,"M",,"U",
6928.00,"F",,"U",
6929.00,"M",,"U",
6930.00,"M",,"U",
6931.00,"F",,"U",
6932.00,"F",,"U",
6933.00,"F",,"U",
6934.00,"F",,"U",
6935.00,"M",,"U",
6936.00,"M",,"U",
6937.00,"F",,"U",
6938.00,"M",,"U",
6939.00,"M",,"U",
6940.00,"M",,"U",
6941.00,"M",,"U",
6942.00,"M",,"U",
6943.00,"F",,"U",
6944.00,"F",,"U",
6945.00,"M",,"U",
6946.00,"M",,"U",
6947.00,"M",,"U",
6948.00,"F",,"U",
6949.00,"F",,"U",
6950.00,"F",,"U",
6951.00,"F",,"U",
6952.00,"F",,"U",
6953.00,"F",,"U",
6954.00,"M",,"U",
6955.00,"M",,"U",
6956.00,"M",,"U",
6957.00,"F",,"U",
6958.00,"M",,"U",
6959.00,"F",,"U",
6960.00,"M",,"U",
6961.00,"M",,"U",
6962.00,"M",,"U",
6963.00,"M",,"U",
6964.00,"M",,"U",
6965.00,"F",,"U",
6966.00,"M",,"U",
6967.00,"M",,"U",
6968.00,"F",,"U",
6969.00,"F",,"U",
6970.00,"F",,"U",
6971.00,"M",,"U",
6972.00,"M",,"U",
6973.00,"F",,"U",
6974.00,"M",,"U",
6975.00,"M",,"U",
6976.00,"F",,"U",
6977.00,"M",,"U",
6978.00,"F",,"U",
6979.00,"M",,"U",
6980.00,"F",,"U",
6981.00,"M",,"U",
6982.00,"F",,"U",
6983.00,"F",,"U",
6984.00,"M",,"U",
6985.00,"F",,"U",
6986.00,"F",,"U",
6987.00,"F",,"U",
6988.00,"M",,"U",
6989.00,"F",,"U",
6990.00,"M",,"U",
6991.00,"F",,"U",
6992.00,"F",,"U",
6993.00,"M",,"U",
6994.00,"F",,"U",
6995.00,"M",,"U",
6996.00,"F",,"U",
6997.00,"F",,"U",
6998.00,"M",,"U",
6999.00,"M",,"U",
7000.00,"M",,"U",
7001.00,"F",,"U",
7002.00,"F",,"U",
7003.00,"M",,"U",
7004.00,"M",,"U",
7005.00,"M",,"U",
7006.00,"M",,"U",
7007.00,"F",,"U",
7008.00,"F",,"U",
7009.00,"F",,"U",
7010.00,"M",,"U",
7011.00,"F",,"U",
7012.00,"M",,"U",
7013.00,"F",,"U",
7014.00,"F",,"U",
7015.00,"F",,"U",
7016.00,"F",,"U",
7017.00,"F",,"U",
7018.00,"F",,"U",
7019.00,"F",,"U",
7020.00,"F",,"U",
7021.00,"M",,"U",
7022.00,"M",,"U",
7023.00,"M",,"U",
7024.00,"F",,"U",
7025.00,"F",,"U",
7026.00,"M",,"U",
7027.00,"F",,"U",
7028.00,"M",,"U",
7029.00,"F",,"U",
7030.00,"F",,"U",
7031.00,"M",,"U",
7032.00,"M",,"U",
7033.00,"M",,"U",
7034.00,"F",,"U",
7035.00,"F",,"U",
7036.00,"F",,"U",
7037.00,"F",,"U",
7038.00,"M",,"U",
7039.00,"M",,"U",
7040.00,"M",,"U",
7041.00,"F",,"U",
7042.00,"F",,"U",
7043.00,"M",,"U",
7044.00,"M",,"U",
7045.00,"M",,"U",
7046.00,"M",,"U",
7047.00,"M",,"U",
7048.00,"F",,"U",
7049.00,"M",,"U",
7050.00,"M",,"U",
7051.00,"F",,"U",
7052.00,"F",,"U",
7053.00,"M",,"U",
7054.00,"F",,"U",
7055.00,"F",,"U",
7056.00,"F",,"U",
7057.00,"M",,"U",
7058.00,"M",,"U",
7059.00,"F",,"U",
7060.00,"M",,"U",
7061.00,"F",,"U",
7062.00,"F",,"U",
7063.00,"F",,"U",
7064.00,"M",,"U",
