"SEAL_ID","SEX","TAG_MATRIX","SURVIVAL_MATRIX","YEAR_BORN","BLACK_MASS","WEAN_MASS","BRANDED","COW_MASS","TAGS_USED","BRANDS_USED","PUP_MATRIX"
25597.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","42","165","1",," O7507 O7508"," T023","00000000000000010000000000"
25606.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","42","119","1",," O7525 O7526"," T871","00000000000000010000000000"
25642.00,"1","UUUUUUUUUUUUUUU1UUUUUUUUUU","00000000000000010000000000","1999","32","98","1",," O7591 O7592"," T462","00000000000000010000000000"
25759.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","33","71","0",," O7828 O7829",,"00000000000000010000000000"
25768.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011000000000","1999","36","113","1",," O7846 O7847"," T411","00000000000000010000000000"
25773.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000100","1999","40","119","1",," O7856 O7857"," T654","00000000000000010000000U00"
25791.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","42","123","1",," O7892 O7893"," T434","00000000000000010000000000"
25795.00,"1","UUUUUUUUUUUUUUUUU2UUUUUUUU","00000000000000010100000000","1999","45","144","1",," O7900 O7901"," T011","00000000000000010000000000"
25801.00,"1","UUUUUUUUUUUUUUUUU2U2UUUUUU","00000000000000011101100000","1999","36","103","1",," O7912 O7913"," T268","00000000000000010000000000"
25805.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011100000000","1999","32","89","1",," O7920 O7921"," T260","00000000000000010000000000"
26126.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000010000000000","1999","48","123","1",," O8836 O8837"," T779","00000000000000010000000000"
26275.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000010000","1999","42",,"1",," O9127 O9128"," T699","000000000000000100000U0000"
26417.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999","42","83","1","413"," O9637 O9638"," T860","00000000000000010000000000"
26813.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011000000000","1999",,,"1",,," U194","00000000000000010000000000"
26870.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999",,,"1",,," U251","00000000000000010000000000"
26879.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999",,,"1",,," U260","00000000000000010000000000"
26886.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011101110000","1999",,,"1",,," U267","00000000000000010000UU0000"
27003.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010110000000","1999",,,"1",,," U384","00000000000000010000000000"
27183.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000010000000000","1999",,,"1",,," U564","00000000000000010000000000"
27416.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011010000000","1999",,,"1",,," U798","00000000000000010000000000"
27541.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011000000000","1999",,,"1",,," U922","00000000000000010000000000"
27598.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000011100010011","1999",,,"1",,," U979","000000000000000100000U00UU"
27683.00,"0","UUUUUUUUUUUUUUUUUU1UUUUUUU","00000000000000001010000000","2000","45","114","0",," W2007 W2008",,"00000000000000001000000000"
27693.00,"1","UUUUUUUUUUUUUUUUU1UUUUUUUU","00000000000000001100000000","2000","38","133","0",," W2027 W2028",,"00000000000000001000000000"
27698.00,"0","UUUUUUUUUUUUUUUUU2UUUUUUUU","00000000000000001100000000","2000","44","130","0",," W2037 W2038",,"00000000000000001000000000"
27709.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","40","61","0","451"," W2059 W2060",,"00000000000000001000000000"
27725.00,"1","UUUUUUUUUUUUUUUU2UU2UUUUUU","00000000000000001001000000","2000","50","185","0",," W2091 W2092",,"00000000000000001000000000"
27741.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","42",,"0",," W2123 W2124",,"00000000000000001000000000"
28049.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","45","115","0",," W2746 W2747",,"00000000000000001000000000"
20000.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",,,,"00000000000000000000000000"
20003.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000",,,,"0",," MUJSR",,"00000000000000000000000000"
20010.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1963",,,"0",," MUKBR",,"00000000000000000000000000"
20011.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1963",,,"0",," MUKCR",,"00000000000000000000000000"
20012.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1963",,,"0",," MUKDR",,"00000000000000000000000000"
20015.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1963",,,"0",," MUKHR",,"00000000000000000000000000"
20018.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1963",,,"0",," MUKLR",,"00000000000000000000000000"
20066.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWADL",,"00000000000000000000000000"
20122.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWCSL",,"00000000000000000000000000"
20344.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWPHL",,"00000000000000000000000000"
20544.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWBSR",,"00000000000000000000000000"
20655.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWIAR",,"00000000000000000000000000"
20711.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWKRR",,"00000000000000000000000000"
20830.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWSMR",,"00000000000000000000000000"
20834.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWSSR",,"00000000000000000000000000"
20838.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWSXR",,"00000000000000000000000000"
20850.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWTJR",,"00000000000000000000000000"
20854.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWTNR",,"00000000000000000000000000"
20866.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWUDR",,"00000000000000000000000000"
20870.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWUIR",,"00000000000000000000000000"
20874.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWUMR",,"00000000000000000000000000"
20886.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWWCR",,"00000000000000000000000000"
21075.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1964",,,"0",," MWRWR",,"00000000000000000000000000"
21242.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXHX",,"00000000000000000000000000"
21297.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXKK",,"00000000000000000000000000"
21484.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000000000000000","1965",,,"0",," MXTX",,"00000000000000000000000000"
23293.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","28","79","1","451"," O5435 O5436"," P345","00000000000000100000000000"
23296.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000110000000000","1998","48","129","1",," O5441 O5442"," P094","00000000000000100000000000"
23297.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000000100000000000","1998","48","154","1",," O5443 O5444"," P096","00000000000000100000000000"
23299.00,"1","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000100000000000","1998","46",,"0",," O5447 O5448",,"00000000000000100000000000"
23302.00,"1","UUUUUUUUUUUUUUU2UUUUUUUUUU","00000000000000110000000000","1998","46","163","1",," O5453 O5454"," P137","00000000000000100000000000"
23303.00,"0","UUUUUUUUUUUUUUUU0UUUUUUUUU","00000000000000111000010000","1998","38","115","1",," O5455 O5456"," P061","000000000000001000000U0000"
23356.00,"1","UUUUUUUUUUUUUUU00UUUUUUUUU","00000000000000111100000000","1998","44","148","1",," O5561 O5562"," P686","00000000000000100000000000"
23487.00,"0","UUUUUUUUUUUUUU100UUUUUUUUU","00000000000000111100000000","1998","48","126","1",," O5813 O5814"," P450","00000000000000100000000000"
23712.00,"0","UUUUUUUUUUUUUU211U1UUUUUUU","00000000000000111111000000","1998","43","120","1",," O6248 O6249"," P333","00000000000000100000000000"
23846.00,"0","UUUUUUUUUUUUUUU2UUUUUUUUU1","00000000000000111100010001","1998","35","129","1",," O6510 O6511"," P442","000000000000001000000U0000"
24262.00,"0","UUUUUUUUUUUUUU2UUUUUUUUUUU","00000000000000110000000000","1998",,"180","0",," O8280 O8281",,"00000000000000100000000000"
24391.00,"0","UUUUUUUUUUUUUUU0UUUUUUUUUU","00000000000000111101101011","1998",,,"1",,," E085","000000000000001000U000U0UU"
24615.00,"1","UUUUUUUUUUUUUUU0000UUUUUUU","00000000000000111111100000","1998",,,"1",,," E292","00000000000000100000000000"
28071.00,"0","UUUUUUUUUUUUUUUU21UUUUUUUU","00000000000000001100000000","2000","45","142","0",," W2792 W2793",,"00000000000000001000000000"
28075.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","39","74","0",," W2800 W2801",,"00000000000000001000000000"
28089.00,"1","UUUUUUUUUUUUUUUUUUUU1UUUUU","00000000000000001100100000","2000","40","110","0",," W2828 W2829",,"00000000000000001U00000000"
28094.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","46","88","0",," W2838 W2839",,"00000000000000001000000000"
28099.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","31","83","0",," W2848 W2849",,"00000000000000001000000000"
28112.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","41","115","0",," W2874 W2875",,"00000000000000001000000000"
28125.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","45","152","0",," W2886 W2887",,"00000000000000001000000000"
28148.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","44","97","0",," W2932 W2933",,"00000000000000001000000000"
28427.00,"0","UUUUUUUUUUUUUUUUUU1UUUUUU1","00000000000000001111010001","2000","32","96","0","423"," W3489 W3490",,"000000000000000010000U0000"
28616.00,"0","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","46","125","0",," W3869 W3870",,"00000000000000001000000000"
28643.00,"1","UUUUUUUUUUUUUUUUUUU2UUUU2U","00000000000000001101100110","2000","45","147","0",," W3923 W3924",,"000000000000000010000000U0"
28701.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","39","83","0",," W4041 W4042",,"00000000000000001000000000"
28717.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","52","118","0",," W4073 W4074",,"00000000000000001000000000"
28722.00,"0","UUUUUUUUUUUUUUUUU21UUUUUUU","00000000000000001111100001","2000","38","120","0",," W4086 W4087",,"00000000000000001000U00000"
28726.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","45","108","0","291"," W4092 W4093",,"00000000000000001000000000"
28736.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000","49",,"0",," W4124 W4125",,"00000000000000001000000000"
28887.00,"1","UUUUUUUUUUUUUUU2U21UUUUUUU","00000000000000011110000000","2000",,,"0",," W4342 W4343",,"00000000000000001000000000"
28944.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000",,,"0",," W4543 W4544",,"00000000000000001000000000"
29274.00,"1","UUUUUUUUUUUUUUUU2UUUUUUUUU","00000000000000001000000000","2000",,,"0",," W5315 W5316",,"00000000000000001000000000"
29395.00,"1","UUUUUUUUUUUUUUUU2UUU1UUUUU","00000000000000001000100000","2000",,,"0",," W5555 W5556",,"00000000000000001000000000"
29516.00,"1","UUUUUUUUUUUUUUUUU2UUUUUUUU","00000000000000001100000000","2000",,,"0",," W5797 W5798",,"00000000000000001000000000"
1858.00,"0","UUUUUU2UUUUUUUUUUUUUUUUUUU","00000010000000000000000000","1990",,"128","0",," B3700 B3701",,"00000010000000000000000000"
1861.00,"1","UUUUUUUUUUU222UUUUUUUUUUUU","00000010000111000000000000","1990",,"142","0",," B3706 B3707",,"00000010000000000000000000"
1867.00,"1","UUUUUUUUUU2UUUUUUUUUUUUUUU","00000011001000000000000000","1990",,"128","0",," B3718 B3719",,"00000010000000000000000000"
1869.00,"0","UUUUUU2UUUUUUUUUUUUUUUUUUU","00000010000000000000000000","1990",,"131","0",," B3722 B3723",,"00000010000000000000000000"
1870.00,"1","UUUUUU2UUUUUUUUUUUUUUUUUUU","00000010000000000000000000","1990",,"149","0",," B3724 B3725",,"00000010000000000000000000"
1872.00,"0","UUUUUU2UUUUUUUUUUUUUUUUUUU","00000010000000000000000000","1990",,"117","0",," B3728 B3729",,"00000010000000000000000000"
1874.00,"0","UUUUUU2UUUUUUUUUUUUUUUUUUU","00000010000000000000000000","1990",,"121","0",," B3732 B3733",,"00000010000000000000000000"
1876.00,"0","UUUUUUUUUUUUUUUUUUUU2UUUUU","00000010000000110100110000","1990",,"90","0",," B3736 B3737",,"00000010000000000000000000"
1878.00,"0","UUUUUUUUUU2UU2UUUUUUUUUUUU","00000011101001000101000000","1990",,"114","0",," B3740 B3741",,"00000010000000000000000000"
3089.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000110000000000","1993","42","43","1",," B5502"," B385","00000000010000000000000000"
3090.00,"1","UUUUUUUUUUU2UUUUUUUUUUUUUU","00000000010100010000000000","1993","46","139","1",," B5503"," B159","00000000010000000000000000"
3092.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993","36","112","1",," B5506"," B165","00000000010000000000000000"
3095.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993","38","107","1",," B5472"," B311","00000000010000000000000000"
3096.00,"0","UUUUUUUUUU11UUUUUUUUUUUUUU","00000000011101000000000000","1993","38","117","1",," B5507"," B151","00000000010000000000000000"
3099.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993","42","118","1",," B5494"," B078","00000000010000000000000000"
3100.00,"1","UUUUUUUUUU1UUUUUUUUUUUUUUU","00000000011000000000000000","1993","43","119","1",," B5495"," B083","00000000010000000000000000"
29727.00,"1","UUUUUUUUUUUUUUUUUUU1UUUUUU","00000000000000001111000100","2000",,,"0",," W5933 W5934",,"00000000000000001000000000"
318.00,"0","UUUU2UUUUUU2UUUUUUUUUUUUUU","00011000000100000000000000","1987",,"86","0",," B0578 B0579",,"00010000000000000000000000"
319.00,"1","UUUU2UUUUUUUUUUUUUUUUUUUUU","00011000000000000000000000","1987",,"122","0",," B0580 B0581",,"00010000000000000000000000"
320.00,"1","UUU2UUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000","1987",,"105","0",," B0582 B0583",,"00010000000000000000000000"
325.00,"0","UUU2UUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000","1987",,"87","0",," B0592 B0593",,"00010000000000000000000000"
326.00,"1","UUU2U1UUUUUUUUUUUUUUUUUUUU","00010100000000000000000000","1987",,"152","0",," B0594 B0595",,"00010000000000000000000000"
937.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1627",,"00000000000000000000000000"
938.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1453 B1640",,"00000000000000000000000000"
951.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1456 B1634",,"00000000000000000000000000"
954.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1637",,"00000000000000000000000000"
955.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1638",,"00000000000000000000000000"
958.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1589 B1646",,"00000000000000000000000000"
959.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1647 B1648",,"00000000000000000000000000"
960.00,"2","UUU2UUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000","1988",,,"0",," B1701 B1702",,"00001000000000000000000000"
963.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1708",,"00000000000000000000000000"
965.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00010000000000000000000000",,,,"0",," B1710",,"00000000000000000000000000"
8365.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000000100000000000000","1995",,,"1",,," L194","00000000000100000000000000"
8368.00,"0","UUUUUUUUUUU0UUUUUUUUUUUUUU","00000000000100010000000000","1995",,,"1",,," L197","000000000001000U0000000000"
8370.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000100000000000000","1995",,,"1",,," L199","00000000000100000000000000"
8372.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000100000000000000","1995",,,"1",,," L201","00000000000100000000000000"
8373.00,"1","UUUUUUUUUUU000UUUUUUUUUUUU","00000000000111100000000000","1995",,,"1",,," L202","00000000000100000000000000"
8376.00,"1","UUUUUUUUUUU00000UUUUUUUUUU","00000000000111110000000000","1995",,,"1",,," L205","00000000000100000000000000"
8535.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000000110000000000000","1995",,,"1",,," L364","00000000000100000000000000"
8585.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000101001000000000","1995",,,"1",,," L414","0000000000010000U000000000"
9616.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010000000000000","1996","37","135","1",," O0753 O0754"," K877","00000000000010000000000000"
9618.00,"0","UUUUUUUUUUUU2UUUUUUUUUUUUU","00000000000010000000000000","1996","37",,"0",," O0757 O0758",,"00000000000010000000000000"
9619.00,"0","UUUUUUUUUUUU222U22UUUUUUUU","00000000000011111101110000","1996","35","92","1",," O0759 O0760"," K498","00000000000010000U00UU0000"
9622.00,"1","UUUUUUUUUUUU1UUUUUUUUUUUUU","00000000000011000000000000","1996","34","92","1",," O0765 O0766"," K405","00000000000010000000000000"
9623.00,"1","UUUUUUUUUUUU20U0UUUUUUUUUU","00000000000011111000000000","1996","43","118","1",," O0767 O0768"," K443","0000000000001000U000000000"
9627.00,"1","UUUUUUUUUUUUU2222UUUUUUUUU","00000000000011111000000000","1996","39","110","1",," O0775 O0776"," K698","00000000000010000000000000"
9628.00,"0","UUUUUUUUUUUU2UUUUUUUUUUUUU","00000000000010110000000000","1996","34","84","1","279"," O0777 O0778"," K747","000000000000100U0000000000"
10293.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010000000000000","1996","47","71","1",," O2045 O2046"," K719","00000000000010000000000000"
10861.00,"1","UUUUUUUUUUUU00UU0UUUUUUUUU","00000000000011111100000000","1996",,,"1",,," N316","00000000000010000000000000"
10876.00,"1","UUUUUUUUUUUUU00UUUUUUUUUUU","00000000000011110000010000","1996",,,"1",,," N331","000000000000100000000U0000"
10879.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000000010000100100000","1996",,,"1",,," N334","00000000000010000000000000"
10880.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010010000000000","1996",,,"1",,," N335","00000000000010000000000000"
10883.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000000011010001000000","1996",,,"1",,," N338","0000000000001000000U000000"
10885.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010000000000000","1996",,,"1",,," N340","00000000000010000000000000"
10889.00,"1","UUUUUUUUUUUU0U00UUU0UUUUUU","00000000000011111101110000","1996",,,"1",,," N344","0000000000001000000UUU0000"
10891.00,"1","UUUUUUUUUUUU00U00U00UUUUUU","00000000000011011111111000","1996",,,"1",,," N346","00000000000010000000UUU000"
10892.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010010000000000","1996",,,"1",,," N347","00000000000010000000000000"
10893.00,"0","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010001000000000","1996",,,"1",,," N348","00000000000010000000000000"
11021.00,"1","UUUUUUUUUUUU000UUUUUUUUUUU","00000000000011111100000000","1996",,,"1",,," N475","00000000000010000U00000000"
11094.00,"1","UUUUUUUUUUUUU00UUUUUUUUUUU","00000000000011100001000000","1996",,,"1",,," N548","0000000000001U000000000000"
11258.00,"0","UUUUUUUUUUUU0000UUUUUUUUUU","00000000000011111000000000","1996",,,"1",,," N726","0000000000001000M000000000"
11494.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000000010000000000000","1996",,,"1",,," N947","00000000000010000000000000"
12088.00,"0","UUUUUUUUUUUUU2UUUUUUUUUUUU","00000000000001000000000000","1997","35",,"0",," O3353 O3354",,"00000000000001000000000000"
4559.00,"1","UUUUUUUUUUUU0UUUUUUUUUUUUU","00000000010010001000000000","1993",,,"1",,," C587","00000000010000000000000000"
4561.00,"0","UUUUUUUUUU00UUUUUUUUUUUUUU","00000000011100000001000000","1993",,,"1",,," C589","00000000010000000000000000"
4562.00,"0","UUUUUUUUUUUUU0UUUUUUUUUUUU","00000000010001001100000000","1993",,,"1",,," C590","00000000010000000000000000"
4564.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000010000000000","1993",,,"1",,," C592","00000000010000000000000000"
4565.00,"1","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000010000000000000000","1993",,,"1",,," C593","00000000010000000000000000"
4566.00,"1","UUUUUUUUUU0U0UUUUUUUUUUUUU","00000000011010000000000000","1993",,,"1",,," C594","00000000010000000000000000"
4569.00,"1","UUUUUUUUUU0U0UU00UUUUUUUUU","00000000011011011000000000","1993",,,"1",,," C597","0000000001000000U000000000"
4570.00,"1","UUUUUUUUU00UUUUUUUUUUUUUUU","00000000011000000000000000","1993",,,"1",,," C598","00000000010000000000000000"
4571.00,"1","UUUUUUUUUU0U0UUUUUUUUUUUUU","00000000011010000000000000","1993",,,"1",,," C599","00000000010000000000000000"
5721.00,"2","UUUUUUUUUUUUUUUUUUUUUUUUUU","00000000001000000000000000","1994",,,"1",,," F010","00000000001000000000000000"
